File,R,G,B,Fold
IMG_0614.tiff,0.345720522157857,0.474520790414229,0.179758687427914,3
IMG_0615.tiff,0.285938082403667,0.472204833079584,0.241857084516748,3
IMG_0616.tiff,0.342500996164399,0.4711946374204,0.1863043664152,3
IMG_0617.tiff,0.364929011526577,0.472125517822646,0.162945470650777,2
IMG_0618.tiff,0.373485022976615,0.477625620033305,0.14888935699008,2
IMG_0619.tiff,0.381315241860245,0.474126495412262,0.144558262727493,1
IMG_0620.tiff,0.382078022726937,0.472683128960769,0.145238848312295,1
IMG_0621.tiff,0.375666321662581,0.47795571132765,0.14637796700977,3
IMG_0622.tiff,0.377592402369156,0.47508099867279,0.147326598958054,1
IMG_0623.tiff,0.374899018351752,0.479657668355171,0.145443313293077,2
IMG_0624.tiff,0.30830971146498,0.485438720945531,0.206251567589489,3
IMG_0625.tiff,0.356874342779407,0.478827447547562,0.164298209673031,1
IMG_0626.tiff,0.330778896848217,0.512514069041488,0.156707034110295,1
IMG_0627.tiff,0.238473489555681,0.476242823099853,0.285283687344465,2
IMG_0628.tiff,0.240803023494612,0.476190933553718,0.28300604295167,3
IMG_0629.tiff,0.34191376549614,0.475009089387133,0.183077145116728,2
IMG_0630.tiff,0.372472450559928,0.483025338968355,0.144502210471716,1
IMG_0631.tiff,0.364889330014574,0.495829652080284,0.139281017905142,1
IMG_0632.tiff,0.38928062633365,0.467068600265659,0.143650773400692,2
IMG_0633.tiff,0.326247145779906,0.475231629470748,0.198521224749345,2
IMG_0634.tiff,0.316114101730383,0.474905146510036,0.208980751759581,1
IMG_0635.tiff,0.32818989173665,0.476893842150061,0.194916266113288,2
IMG_0636.tiff,0.208343881897922,0.469050511481129,0.32260560662095,1
IMG_0637.tiff,0.270535325120754,0.484041887803787,0.245422787075459,2
IMG_0638.tiff,0.240640490027269,0.470230693504928,0.289128816467803,1
IMG_0661.tiff,0.235698775458358,0.472390124290407,0.291911100251235,2
IMG_0666.tiff,0.276894558032475,0.475378081385468,0.247727360582056,3
IMG_0670.tiff,0.27999655311833,0.48088989541673,0.23911355146494,1
IMG_0671.tiff,0.22521227569779,0.469901514328673,0.304886209973537,2
IMG_0672.tiff,0.210484393532649,0.45222961039229,0.337285996075061,1
IMG_0673.tiff,0.209220282810312,0.453005888172763,0.337773829016925,1
IMG_0674.tiff,0.207525840944393,0.450285376844843,0.342188782210765,1
IMG_0675.tiff,0.209588426035232,0.450368787322937,0.340042786641831,2
IMG_0676.tiff,0.207700953170622,0.450930449252961,0.341368597576418,2
IMG_0677.tiff,0.207497867200203,0.449782920530724,0.342719212269072,2
IMG_0678.tiff,0.207103090037677,0.45104213078792,0.341854779174403,2
IMG_0679.tiff,0.209697636976558,0.451410699363456,0.338891663659987,2
IMG_0680.tiff,0.209132521318234,0.452335597362142,0.338531881319623,2
IMG_0681.tiff,0.229063190296669,0.476290964484589,0.294645845218743,2
IMG_0682.tiff,0.225342337209979,0.456625865743292,0.318031797046728,3
IMG_0683.tiff,0.209471025498105,0.448866369559624,0.341662604942271,3
IMG_0684.tiff,0.208573276062373,0.451551122364947,0.33987560157268,2
IMG_0685.tiff,0.249291018453657,0.475448662276695,0.275260319269649,1
IMG_0686.tiff,0.226254832161624,0.47168487041076,0.302060297427616,2
IMG_0687.tiff,0.24127018234125,0.475454213866541,0.283275603792208,3
IMG_0688.tiff,0.243565548258952,0.476337776638348,0.2800966751027,1
IMG_0743.tiff,0.203320447115572,0.450491967468825,0.346187585415602,3
IMG_0744.tiff,0.201067225823475,0.451436102680627,0.347496671495897,1
IMG_0745.tiff,0.201654544745851,0.449518705990928,0.348826749263221,1
IMG_0746.tiff,0.201988776877918,0.450914789697452,0.34709643342463,1
IMG_0747.tiff,0.203178794414519,0.447111453506407,0.349709752079073,1
IMG_0749.tiff,0.201741949945661,0.448931250489779,0.349326799564559,1
IMG_0750.tiff,0.20096074848894,0.447612043995426,0.351427207515634,1
IMG_0753.tiff,0.205023455583809,0.444372766207643,0.350603778208548,1
IMG_0754.tiff,0.201200604475433,0.448009598635199,0.350789796889368,2
IMG_0755.tiff,0.207832301668735,0.448898943220872,0.343268755110393,1
IMG_0756.tiff,0.203181959302932,0.448848534109653,0.347969506587415,1
IMG_0757.tiff,0.203049057090691,0.448372829795548,0.348578113113761,2
IMG_0758.tiff,0.205305259872879,0.448499996117158,0.346194744009963,3
IMG_0759.tiff,0.213603330516049,0.450943036453506,0.335453633030445,3
IMG_0760.tiff,0.202161324354185,0.446810681382558,0.351027994263257,2
IMG_0761.tiff,0.203672298148103,0.44794919903906,0.348378502812837,3
IMG_0762.tiff,0.206619773252955,0.449224062643372,0.344156164103672,2
IMG_0763.tiff,0.203009755625753,0.449099803904701,0.347890440469546,2
IMG_0765.tiff,0.202494629237758,0.447909212627002,0.34959615813524,1
IMG_0766.tiff,0.201489904719125,0.448349622756691,0.350160472524184,2
IMG_0767.tiff,0.202672775614113,0.447674269984718,0.349652954401169,2
IMG_0768.tiff,0.242800674890433,0.481098225393654,0.276101099715912,1
IMG_0770.tiff,0.201385893945881,0.447306346833857,0.351307759220261,3
IMG_0771.tiff,0.246702412742605,0.460237050178366,0.293060537079029,1
IMG_0772.tiff,0.200515854928089,0.446857327908359,0.352626817163552,2
IMG_0773.tiff,0.203679736613183,0.448123694173235,0.348196569213583,3
IMG_0774.tiff,0.206592663320185,0.447643934179439,0.345763402500377,1
IMG_0775.tiff,0.204573629340581,0.449910671331848,0.345515699327571,2
IMG_0776.tiff,0.207338040101295,0.448244311504697,0.344417648394008,3
IMG_0777.tiff,0.238688946890524,0.457046256780542,0.304264796328933,3
IMG_0778.tiff,0.202037149046104,0.447817750097497,0.350145100856399,3
IMG_0779.tiff,0.212800738173488,0.461033537569575,0.326165724256937,1
IMG_0780.tiff,0.201634435589711,0.447939444901014,0.350426119509274,1
IMG_0782.tiff,0.202169123257874,0.447193868771617,0.350637007970509,3
IMG_0783.tiff,0.199976024013391,0.447686294620934,0.352337681365675,2
IMG_0784.tiff,0.202224979340989,0.446216205927891,0.351558814731121,2
IMG_0785.tiff,0.199989985832654,0.448463157839493,0.351546856327854,2
IMG_0786.tiff,0.200378499270805,0.448033595113028,0.351587905616167,3
IMG_0787.tiff,0.199260689264846,0.446668958040944,0.35407035269421,2
IMG_0788.tiff,0.19987215445134,0.445876738159334,0.354251107389326,1
IMG_0789.tiff,0.207895562172457,0.457558785843357,0.334545651984187,2
IMG_0790.tiff,0.216922840619221,0.456287726563977,0.326789432816801,2
IMG_0791.tiff,0.198855015582907,0.448034584962648,0.353110399454444,3
IMG_0792.tiff,0.2019555887235,0.448477035921236,0.349567375355264,2
IMG_0793.tiff,0.203877113349167,0.447120355146108,0.349002531504725,3
IMG_0794.tiff,0.204512336257934,0.450015659435795,0.345472004306271,3
IMG_0795.tiff,0.203690217822049,0.446872633979249,0.349437148198701,1
IMG_0796.tiff,0.205552683274437,0.449661133241849,0.344786183483714,2
IMG_0797.tiff,0.208667523210223,0.451000338026286,0.34033213876349,2
IMG_0798.tiff,0.283581125389266,0.475257800698112,0.241161073912622,3
IMG_0799.tiff,0.1989948054343,0.447319545269194,0.353685649296506,1
IMG_0800.tiff,0.205868601174609,0.446667779394579,0.347463619430813,2
IMG_0801.tiff,0.199792130296578,0.447531937402136,0.352675932301286,3
IMG_0802.tiff,0.239434776054864,0.463222931235604,0.297342292709532,2
IMG_0803.tiff,0.202767232287378,0.458191736846193,0.339041030866429,3
IMG_0804.tiff,0.198381491483068,0.448610744749072,0.35300776376786,3
IMG_0805.tiff,0.198294271567575,0.446697105519911,0.355008622912513,1
IMG_0806.tiff,0.198254404623391,0.446483575739126,0.355262019637483,2
IMG_0807.tiff,0.19745702014514,0.447652609220698,0.354890370634162,1
IMG_0808.tiff,0.201478948039342,0.452887278686257,0.345633773274401,3
IMG_0809.tiff,0.199026101937981,0.454248151450669,0.34672574661135,3
IMG_0810.tiff,0.19958913930667,0.449428524639063,0.350982336054266,2
IMG_0811.tiff,0.198474914105653,0.447552673912322,0.353972411982025,2
IMG_0812.tiff,0.198322351206857,0.44698088579829,0.354696762994853,3
IMG_0813.tiff,0.198215460774144,0.446435586921987,0.355348952303869,3
IMG_0814.tiff,0.197115642960065,0.447030063991137,0.355854293048798,3
IMG_0815.tiff,0.197386430417197,0.44562171343825,0.356991856144553,1
IMG_0816.tiff,0.196282022903196,0.445837048112071,0.357880928984733,1
IMG_0817.tiff,0.196183569139765,0.445411741647155,0.358404689213081,2
IMG_0818.tiff,0.196919596566456,0.445518224011452,0.357562179422093,2
IMG_0819.tiff,0.196320757962295,0.444595091139221,0.359084150898484,1
IMG_0820.tiff,0.197069165509215,0.444785049507711,0.358145784983074,1
IMG_0821.tiff,0.197394532316543,0.446133706667256,0.356471761016202,3
IMG_0822.tiff,0.196666482269592,0.445603307483988,0.35773021024642,1
IMG_0823.tiff,0.196869732154168,0.449562807654376,0.353567460191456,3
IMG_0824.tiff,0.196637490845737,0.448808320179192,0.354554188975071,1
IMG_0825.tiff,0.194952670340019,0.446418443143838,0.358628886516143,2
IMG_0826.tiff,0.195620632063538,0.446354629789842,0.35802473814662,2
IMG_0828.tiff,0.195446110571802,0.448218722011802,0.356335167416396,1
IMG_0829.tiff,0.195385937701663,0.445643898403916,0.358970163894421,2
IMG_0830.tiff,0.199404588335228,0.454807557926018,0.345787853738753,1
IMG_0831.tiff,0.197377210151577,0.449552023939675,0.353070765908749,2
IMG_0832.tiff,0.196085133818878,0.445371277034061,0.35854358914706,2
IMG_0833.tiff,0.194826234243502,0.446797595631918,0.35837617012458,1
IMG_0834.tiff,0.194351963809906,0.446117674329308,0.359530361860786,1
IMG_0835.tiff,0.194398391264234,0.446394285144437,0.359207323591329,1
IMG_0836.tiff,0.312026562975216,0.491159745574744,0.196813691450039,3
IMG_0837.tiff,0.336696528330301,0.510994841110353,0.152308630559346,3
IMG_0838.tiff,0.367904042061787,0.483207597518709,0.148888360419504,2
IMG_0839.tiff,0.36672689461152,0.484006003774701,0.149267101613779,1
IMG_0840.tiff,0.364772335512211,0.481521653327334,0.153706011160454,3
IMG_0841.tiff,0.19342101566728,0.447360493339153,0.359218490993568,1
IMG_0842.tiff,0.203391826155667,0.448461836716982,0.348146337127351,2
IMG_0843.tiff,0.193332055281147,0.443952647154127,0.362715297564726,3
IMG_0844.tiff,0.204607983274183,0.454176105698112,0.341215911027705,2
IMG_0845.tiff,0.19254967775504,0.444584769267985,0.362865552976975,2
IMG_0846.tiff,0.196902173494905,0.446163451261878,0.356934375243217,3
IMG_0847.tiff,0.433120037407481,0.460507905020458,0.106372057572061,1
IMG_0849.tiff,0.324962803226476,0.500273081151674,0.17476411562185,3
IMG_0851.tiff,0.414082155816878,0.46654964925618,0.119368194926941,3
IMG_0853.tiff,0.420933642977232,0.463723275106899,0.115343081915869,2
IMG_0854.tiff,0.388904423796234,0.484129004981783,0.126966571221982,1
IMG_0855.tiff,0.259855927803839,0.469301253341404,0.270842818854758,1
IMG_0857.tiff,0.243486111495735,0.462865186602818,0.293648701901447,1
IMG_0858.tiff,0.299686983664292,0.485549721705711,0.214763294629997,3
IMG_0859.tiff,0.220989289121076,0.459038563561975,0.319972147316949,3
IMG_0860.tiff,0.211768596687803,0.453347510154361,0.334883893157836,1
IMG_0861.tiff,0.371186436379144,0.457729176153009,0.171084387467847,3
IMG_0862.tiff,0.236295374818802,0.465562555370411,0.298142069810787,3
IMG_0863.tiff,0.304958498877392,0.472423106720972,0.222618394401637,1
IMG_0864.tiff,0.361911766480929,0.459457599852911,0.17863063366616,2
IMG_0865.tiff,0.238186346045632,0.473845568809135,0.287968085145233,3
IMG_0866.tiff,0.282002687971089,0.475670126772641,0.24232718525627,2
IMG_0867.tiff,0.208764183643277,0.451938217266757,0.339297599089967,3
IMG_0869.tiff,0.202714279953397,0.470156217841436,0.327129502205167,3
IMG_0870.tiff,0.226733466853952,0.473705568951791,0.299560964194257,1
IMG_0872.tiff,0.233210761255857,0.482624593066827,0.284164645677316,2
IMG_0873.tiff,0.197446533750525,0.468164943219283,0.334388523030193,2
IMG_0874.tiff,0.213522456647124,0.473296103263259,0.313181440089617,1
IMG_0875.tiff,0.20846917898215,0.471348583839409,0.320182237178441,3
IMG_0876.tiff,0.276105451255773,0.479934420653974,0.243960128090253,2
IMG_0877.tiff,0.272892649279437,0.479198766039518,0.247908584681045,2
IMG_0878.tiff,0.234886040732407,0.470985707352518,0.294128251915075,3
IMG_0879.tiff,0.207795603941181,0.471433956310403,0.320770439748417,3
IMG_0880.tiff,0.220084164159209,0.471120643195599,0.308795192645193,3
IMG_0881.tiff,0.206632321208793,0.470954342303388,0.322413336487819,2
IMG_0882.tiff,0.227088621776906,0.473204289909837,0.299707088313257,2
IMG_0883.tiff,0.228196164203435,0.47326372796643,0.298540107830134,3
IMG_0884.tiff,0.22991173600509,0.471957683952654,0.298130580042256,1
IMG_0885.tiff,0.373725301364845,0.472806422115352,0.153468276519803,1
IMG_0886.tiff,0.37544502257658,0.472716686173814,0.151838291249607,1
IMG_0887.tiff,0.350006794367408,0.482546943160828,0.167446262471764,2
IMG_0888.tiff,0.338708761156361,0.476643881290614,0.184647357553025,3
IMG_0890.tiff,0.356965191296236,0.471131440686364,0.1719033680174,3
IMG_0891.tiff,0.212980134031137,0.474921291055252,0.312098574913612,2
IMG_0892.tiff,0.372379211972754,0.481598201586141,0.146022586441105,1
IMG_0893.tiff,0.37646531720277,0.481895597199528,0.141639085597702,3
IMG_0894.tiff,0.382675224617946,0.473173127056938,0.144151648325117,3
IMG_0895.tiff,0.371369800442265,0.473920557994816,0.154709641562918,3
IMG_0896.tiff,0.213319038232595,0.473368176960165,0.31331278480724,1
IMG_0899.tiff,0.377667362421744,0.474402997563572,0.147929640014684,1
IMG_0900.tiff,0.372747976093035,0.472179991207138,0.155072032699827,3
IMG_0901.tiff,0.3638027958119,0.476022319355001,0.1601748848331,2
IMG_0902.tiff,0.352070665559126,0.472975090119529,0.174954244321345,3
IMG_0903.tiff,0.316305688234817,0.473330478243598,0.210363833521585,1
